quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,principal_maturing_billions,principal_refinanced_billions,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,issuance_rate_shock_basis_points
2049Q2,2049-06-30,2049,2,2049,75359.11725463274,36058.08198096057,0.015497958573625237,0.019473428238653945,0.022366633995218432,392.23500750000005,1275.6151023017087,244.75088264165714,724.4997140221576,219.10884711624365,60.19338860413961,27.062269917511085,6.05491834437418,58.86381097657912,0.0,1340.5338316226619,1732.768839122662,0.0,113879.26960038547,115612.03843950813,1.5341479923240584,0.020819511787786352,0.07115443388717517,0.09197394567496153,115029.2744025135,582.7640369946275,24151.67193742474,58097.95726351924,19381.042331273668,77478.9995947929,10791.492506038498,2607.11036425736,26423.98670691098,26423.98670691098,2568.1869435360454,28992.173650447025,1673.9050281460827,1673.9050281460827,0.0,28097.891735057063,0.04528257993155059,0.047086140834121555,0.04242933390428488,0.7022133935109678,20280.736827879213,1.4551915228366852e-11,100.0
2049Q3,2049-09-30,2049,3,2049,76015.04271961107,36196.983971110225,0.015497958573625237,0.019473428238653945,0.022366633995218432,392.23500750000005,1302.547665776965,248.460325056257,740.9693951753671,223.61446122678686,62.0310588551926,27.47242546336193,6.05491834437418,59.84272373295702,0.0,1368.445307854296,1760.680315354296,0.0,115612.03843950813,117372.71875486242,1.5440722593263967,0.02063986250441494,0.07200918444008197,0.09264904694449691,116789.95471786779,582.7640369946275,24518.051143586763,58979.29928890751,19675.051413639572,78654.35070254709,10970.892822133546,2646.660049600396,26705.11684106275,26705.11684106275,2607.11036425736,29312.22720532011,1700.837591621339,1700.837591621339,0.0,28405.95443268409,0.04553004353239366,0.047346118149116795,0.04243738153068132,0.7257241948441898,21649.18213573351,-1.4551915228366852e-11,100.0
2049Q4,2049-12-31,2049,4,2050,76676.67735729841,36336.421035834224,0.015497958573625237,0.019473428238653057,0.022366633995218432,407.0113625000001,1329.7145174070356,252.2294511396488,757.5142648273086,228.32806969623363,63.753551471180714,27.889180272664174,6.057832164559153,60.83756328343375,0.0,1396.6099128550286,1803.6212753550287,0.0,117372.71875486242,119176.34003021746,1.554271052655019,0.021232603004087216,0.0728570908907332,0.09408969389482041,118593.57599322282,582.7640369946275,24893.46600746699,59882.3770043681,19976.31135901741,79858.6883633855,11154.236511604215,2687.1851107661105,26810.957582783063,26810.957582783063,2646.660049600396,29457.61763238346,1742.783712071595,1742.783712071595,0.0,28553.74129485466,0.04574757354338816,0.04759572506016168,0.042323670209843935,0.7463828832863408,23045.79204858854,0.0,100.0
2050Q1,2050-03-31,2050,1,2050,77356.14328070718,36473.8915487907,0.015219177974386433,0.020390207990024445,0.022366633995218432,407.0113625000001,1356.7033284481743,256.0915315518166,773.7119659480965,233.07899498829727,65.50462285526602,28.31621310469789,6.057832164559153,61.854270263588205,0.0,1424.6154308763216,1831.6267933763218,0.0,119176.34003021746,121007.96682359377,1.5642967926216853,0.02104610417419865,0.07366527701396532,0.09471138118816397,120425.20278659914,582.7640369946275,25274.69455938728,60799.43981370421,20282.23662670905,81081.67644041326,11340.494042316814,2728.337744481795,27298.420963405006,27298.420963405002,2687.1851107661105,29985.60607417111,1769.7725231127336,1769.7725231127336,0.0,29068.193486517735,0.0459762566561464,0.04781537780116781,0.04228152157419412,0.7673438064687051,24470.407479464862,0.0,100.0
2050Q2,2050-06-30,2050,2,2050,78041.63025193631,36611.88214989548,0.015219177974386433,0.020390207990024445,0.02276633294218633,407.0113625000001,1384.5546021866546,260.0134202796966,790.1495334634475,238.00148467860964,67.64030478242398,28.74985898247692,6.057832164559153,64.00152328657308,0.0,1454.6139576377868,1861.625320137787,0.0,121007.96682359377,122869.59214373156,1.574410884896693,0.02086124347664568,0.07455579556408337,0.09541703904072904,122286.82810673692,582.7640369946275,25661.92258334016,61730.93462885158,20592.97630318076,82323.91093203233,11530.8565857167,2770.138005647735,27651.990355730988,27651.990355730988,2728.337744481795,30380.328100212784,1797.623796851214,1797.623796851214,0.0,29449.614152582202,0.04619567132463993,0.048083245948866586,0.042321526565676726,0.7874577143335465,25925.02143710265,0.0,100.0
2050Q3,2050-09-30,2050,3,2050,78733.19162615138,36750.394806782766,0.015219177974387321,0.020390207990024445,0.02276633294218633,407.0113625000001,1412.6704409187548,263.99702857611186,806.789274722031,243.21512654747758,69.47868183862217,29.19032923451301,6.057832164559153,65.0758585588139,0.0,1483.804131642128,1890.815494142128,0.0,122869.59214373156,124760.4076378737,1.5845973605423394,0.020678006522718454,0.07538391882740744,0.0960619253501259,124177.64360087906,582.7640369946275,26055.20706954787,62676.99854241007,20908.57612149452,83585.57466390458,11724.26982121596,2812.592046210654,28048.314159213427,28048.314159213427,2770.138005647735,30818.452164861163,1825.739635583314,1825.739635583314,0.0,29874.053794796742,0.046412477044467305,0.0483050071463211,0.042311763863938597,0.8070746499207088,27408.825568744778,1.4551915228366852e-11,100.0
2050Q4,2050-12-31,2050,4,2051,79430.88123132168,36889.43149453083,0.015219177974386433,0.020390207990024445,0.022766332942187217,427.29039000000006,1441.2484247440311,268.0429427279737,823.6329818113796,248.58419797356981,71.35061354416369,29.63768868694477,6.063659804929099,66.16741080068057,0.0,1513.4794953496407,1940.7698853496408,0.0,124760.4076378737,126701.17752322333,1.5951123235588849,0.021517595342075004,0.07621617546666906,0.09773377080874407,126118.4134862287,582.7640369946275,26459.017151050066,63648.38225938325,21232.622436120957,84881.0046955042,11922.209342179987,2856.1822974944434,28366.626582234712,28366.626582234712,2812.592046210654,31179.218628445367,1874.6024745489603,1874.6024745489603,0.0,30241.22905678367,0.04661495758293216,0.04852435236481839,0.042359720292482334,0.8255668492442105,28922.30506409442,0.0,100.0
2051Q1,2051-03-31,2051,1,2051,80109.2122534556,37027.85847642142,0.015094632227163673,0.01921496163380243,0.02276633294218544,427.29039000000006,1470.1609136914176,272.1971389414275,840.8692686206724,253.976608775001,73.02087639446924,30.097020959847697,6.063659804929099,67.28450771136039,0.0,1543.5090812077071,1970.7994712077073,0.0,126701.17752322333,128671.97699443104,1.6062069938639378,0.021335393420077897,0.07707024137619709,0.098405634796275,128089.21295743641,582.7640369946275,26869.05530206395,64634.74788391389,21561.6666026212,86196.4144865351,12123.298316103732,2900.4448527336403,29020.80383727407,29020.803837274074,2856.1822974944434,31876.98613476852,1903.5149634963468,1903.5149634963468,0.0,30924.31880077042,0.046834373739252935,0.048729115589309945,0.04227077503876663,0.8454395604344255,30465.814145302127,0.0,100.0
2051Q2,2051-06-30,2051,2,2051,80793.3361481909,37166.80490327331,0.015094632227163673,0.01921496163380243,0.022850408612718587,427.29039000000006,1500.1692269208352,276.4154064199829,858.3633160277199,259.4223108532057,75.40475598424685,30.56343763568073,6.063659804929099,68.66992378519318,0.0,1574.9028105109574,2002.1932005109575,0.0,128671.97699443104,130674.170194942,1.617387973127633,0.02115473430710995,0.0779719162789503,0.09912665058606025,130091.40615794736,582.7640369946275,27285.557575245297,65636.6632515184,21895.89804666011,87532.56129817851,12327.882091323163,2945.405193200389,29271.560103295684,29271.56010329568,2900.4448527336403,32172.00495602932,1933.5232767257644,1933.5232767257644,0.0,31205.083380021446,0.047029805157757336,0.048958688513167696,0.04236833786593539,0.8635173198333186,32040.716955813084,0.0,100.0
2051Q3,2051-09-30,2051,3,2051,81483.30238602485,37306.272724295144,0.015094632227163673,0.01921496163380243,0.022850408612718587,427.29039000000006,1529.9778322388267,280.700173555336,876.1789952026096,264.92526041325016,77.13619584428281,31.037207223349103,6.063659804929099,69.82874639977348,0.0,1605.8702384435294,2033.1606284435295,0.0,130674.170194942,132707.33082338554,1.6286444822116841,0.020975604939314996,0.07883186819482423,0.09980747313413922,132124.5667863909,582.7640369946275,27708.48095130384,66654.02487731616,22235.282246458482,88889.30712377463,12535.72003623855,2991.0586750738485,29820.62597736244,29820.62597736244,2945.405193200389,32766.03117056283,1963.331882043756,1963.331882043756,0.0,31783.957859406197,0.047230253684006934,0.04915647020517871,0.04232026198439054,0.8820593181094226,33646.587194256615,0.0,100.0
2051Q4,2051-12-31,2051,4,2052,82179.16085992736,37446.26389600992,0.015094632227163673,0.01921496163380243,0.022850408612718587,450.937025,1560.5150055084173,285.0509977865383,894.2759976795055,270.5197270131537,79.15000224062975,31.51828078859068,6.070944355391532,71.00600158766684,0.0,1637.5919514514756,2088.5289764514755,0.0,132707.33082338554,134795.859799837,1.6402681457114618,0.021948971991505858,0.0797083802908485,0.10165735228235435,134213.09576284236,582.7640369946275,28143.077687397625,67699.46730738314,22584.033991724413,90283.50129910755,12748.544510441228,3037.972265895972,29954.86321541449,29954.863215414494,2991.0586750738485,32945.921890488346,2017.5229748638087,2017.5229748638087,0.0,31972.386190278303,0.04740318811452458,0.04935950233618597,0.04228903453740429,0.8978817170851252,35284.17914570809,-2.9103830456733704e-11,100.0
2052Q1,2052-03-31,2052,1,2052,82909.72255926982,37585.44010062169,0.014949853670766178,0.020776005458570612,0.022850408612718587,450.937025,1590.9881384509245,289.52191170910305,912.2503219669859,276.2461728031068,80.95709921984985,32.01263275187881,6.070944355391532,72.2115019426079,0.0,1669.2705847489237,2120.207609748924,0.0,134795.859799837,136916.06740958593,1.6513873546218718,0.021755567915578915,0.08053437079375626,0.1022899387093352,136333.3033725913,582.7640369946275,28584.238672959873,68760.7003413501,22938.05336389215,91698.75370524224,12964.716543961005,3085.5944504281774,30636.95918479096,30636.959184790965,3037.972265895972,33674.931450686934,2047.9961078063159,2047.9961078063159,0.0,32684.955292597282,0.047471629996459395,0.049534773166703516,0.04219499397018731,0.9033520072913225,36953.44973045702,0.0,100.0
2052Q2,2052-06-30,2052,2,2052,83646.77885396908,37725.133580227404,0.014949853670766178,0.020776005458570612,0.02253572169058371,450.937025,1618.4546103614198,294.06035534807467,926.5504370996904,281.89061891946835,83.43874747279979,32.51445152138692,6.070944355391532,72.43302894733955,0.0,1696.9585836641509,2147.895608664151,0.0,136916.06740958593,139063.96301825007,1.6625142644288617,0.021563868025916352,0.08114878334414807,0.10271265137006444,138481.19898125544,582.7640369946275,29031.316239990105,69836.16598406411,23296.820627476456,93132.98661154056,13183.040815135673,3133.8553145891105,30949.207780433055,30949.207780433055,3085.5944504281774,34034.802230861234,2075.4625797168114,2075.4625797168114,0.0,33024.67036014987,0.04751638434864788,0.049576608962560414,0.04229036741173282,0.907276797879037,38650.40831412117,0.0,100.0
2052Q3,2052-09-30,2052,3,2052,84390.3874801053,37865.34625737856,0.014949853670766178,0.020776005458570612,0.02253572169058371,450.937025,1645.5056215304644,298.6596658188982,941.0423366352618,287.43836499581835,85.34225370300345,33.02300037748275,6.070944355391532,73.6527924647507,0.0,1725.2293583506066,2176.166383350607,0.0,139063.96301825007,141240.1294016007,1.6736518650882777,0.021373857306025836,0.08177373797494757,0.1031475952809734,140657.36536460606,582.7640369946275,29484.220893655074,70925.64895158913,23660.263965372655,94585.91291696178,13404.486356345635,3182.745197643569,31489.078857932458,31489.078857932458,3133.8553145891105,34622.93417252157,2102.513590885856,2102.513590885856,0.0,33591.592448818315,0.047562838064145845,0.049624052728144845,0.04224596535565499,0.9116461496139374,40375.63767247177,0.0,100.0
2052Q4,2052-12-31,2052,4,2053,85140.60668702472,38006.08006177218,0.014949853670767954,0.020776005458570612,0.022535721690584598,462.968345,1673.0018980156199,303.31892244347654,955.7231196226613,292.9424858180732,87.4791926112396,33.538177520169114,6.072401265484019,74.8899943150472,0.0,1753.9642935961513,2216.9326385961513,0.0,141240.1294016007,143457.06204019682,1.6849429152829778,0.02175076561067332,0.08240318512381249,0.1041539507344858,142874.2980032022,582.7640369946275,29945.640542093577,72035.6151305346,24030.540348806404,96066.155479341,13629.94772946178,3232.554252305823,31890.92106685213,31890.921066852126,3182.745197643569,35073.666264495696,2142.042644281104,2142.042644281104,0.0,34032.96371113323,0.04760020068222445,0.049673256489561765,0.04229051348954412,0.915317152552626,42129.60196606792,-2.9103830456733704e-11,100.0
2053Q1,2053-03-31,2053,1,2053,85878.75613703064,38146.96482258528,0.014910252990658845,0.01992533565251664,0.02253572169058371,462.968345,1700.7081244133187,308.0657770767877,970.6799138839516,298.4790336078618,89.42035941104446,34.06304043367261,6.072401265484019,76.14963235726863,0.0,1782.9301580360716,2245.898503036072,0.0,143457.06204019682,145702.9605432329,1.696612376531689,0.021563812324494978,0.08304406063782184,0.10460787296231683,145120.19650623828,582.7640369946275,30413.028417765145,73159.93815448957,24405.60606794107,97565.54422243065,13858.61630441924,3283.007561623236,32582.562453520863,32582.56245352086,3232.554252305823,35815.11670582668,2169.748870678803,2169.748870678803,0.0,34752.31132419966,0.047650983151488704,0.04971327678623427,0.04220192628410657,0.9203063704926776,43912.53212410399,2.9103830456733704e-11,100.0
2053Q2,2053-06-30,2053,2,2053,86623.30517275418,38288.37182920213,0.014910252990658845,0.01992533565251664,0.022725734639350792,462.968345,1729.2948304751833,312.8740298477589,985.8301666317449,304.0979099458376,91.89803186923604,34.59469218060485,6.072401265484019,78.07456088425504,0.0,1813.4417926249225,2276.4101376249228,0.0,145702.9605432329,147979.37068085783,1.7083089866605796,0.021378465948704923,0.08373921032028726,0.1051176762689922,147396.6066438632,582.7640369946275,30886.57418571598,74299.07427144288,24785.61332368012,99084.687595123,14091.219263578423,3334.1255994457747,32868.304218850964,32868.304218850964,3283.007561623236,36151.3117804742,2198.3355767406674,2198.3355767406674,0.0,35066.63979559163,0.04768611580298781,0.04978462444040288,0.04228111036282139,0.9238140073691737,45725.973916728915,0.0,100.0
2053Q3,2053-09-30,2053,3,2053,87374.3092771295,38430.303017536,0.014910252990657957,0.01992533565251664,0.022725734639350792,462.968345,1757.7189736763728,317.7456319355531,1001.1800258076906,309.7556263934494,93.90434103551847,35.13334850415985,6.072401265484019,79.38496399361458,0.0,1843.1763389354714,2306.144683935471,0.0,147979.37068085783,150285.5153647933,1.720019495526141,0.021194712671505304,0.08438069973586292,0.1055754124073682,149702.75132779867,582.7640369946275,31366.242828110084,75452.93924438002,25170.53401518799,100623.47325956801,14327.130654431732,3385.9045856888392,33455.088346595556,33455.08834659555,3334.1255994457747,36789.213946041324,2226.759719941857,2226.759719941857,0.0,35681.84806653741,0.0477249821594684,0.04982252135429305,0.042235932623365155,0.9279457991280512,47569.15025566439,0.0,100.0
2053Q4,2053-12-31,2053,4,2054,88131.82441411512,38572.760330676436,0.014910252990658845,0.01992533565251664,0.022725734639350792,486.19494,1786.6790785445323,322.6802230941825,1016.7283563180184,315.414084198352,96.17744536228224,35.67896957169616,6.073858175576505,80.71400564134325,0.0,1873.466942361452,2359.661882361452,0.0,150285.5153647933,152645.17724715473,1.7320097281760936,0.02206671395864722,0.08503021263049669,0.10709692658914391,152062.4132101601,582.7640369946275,31857.153375989852,76633.84713783041,25564.476021935086,102198.3231597655,14568.03956792411,3438.8971064806346,34617.48152659118,34617.481526591175,3385.9045856888392,38003.386112280015,2278.9478767201085,2278.9478767201085,0.0,36896.42940331128,0.04775610383995078,0.04986420515147904,0.042511508134674116,0.931317142872771,49442.617198025844,-2.9103830456733704e-11,100.0
2054Q1,2054-03-31,2054,1,2054,88891.20434754388,38714.97092715584,0.0148290126082804,0.01979116344579368,0.022725734639350792,486.19494,1816.02752003233,327.7304653554956,1032.6410901822628,321.1657146906581,98.25287154437311,36.23737825953969,6.073858175576505,82.0712015706384,0.0,1904.1725797785448,2390.3675197785446,0.0,152645.17724715473,155035.54476693328,1.744104446608468,0.02187820239667768,0.08568553407528033,0.10756373647195801,154452.78072993865,582.7640369946275,32354.385902374426,77829.96284123886,25963.4912399007,103793.45408113956,14812.36867796451,3492.572068460154,35391.97786731198,35391.97786731199,3438.8971064806346,38830.87497379262,2308.296318207906,2308.296318207906,0.0,37700.27418551989,0.047798891360857666,0.04989800828611605,0.04244130707566678,0.9359378545328376,51346.78977780439,0.0,100.0
2054Q2,2054-06-30,2054,2,2054,89657.12740982682,38857.705827666825,0.014829012608279513,0.01979116344579479,0.022859099804621197,486.19494,1846.2360298783656,332.8457449706769,1048.7587492856915,327.0018658613398,100.82669158925808,36.80297817139887,6.073858175576505,83.93325184745049,0.0,1936.2431399013926,2422.4380799013925,0.0,155035.54476693328,157457.98284683467,1.7562238206348844,0.021691301251604046,0.08638434872224879,0.10807564997385283,156875.21880984004,582.7640369946275,32858.12567548923,79041.73202583962,26367.72834166241,105409.46036750203,15060.683295996807,3546.949470851961,35765.4712096535,35765.4712096535,3492.572068460154,39258.043278113655,2338.5048280539418,2338.5048280539418,0.0,38103.97603770744,0.04782899014350785,0.04995610891198323,0.04252621489356746,0.9392306388646025,53283.03291770579,0.0,100.0
2054Q3,2054-09-30,2054,3,2054,90429.64997924482,39000.96696522091,0.014829012608281289,0.019791163445792792,0.022859099804621197,486.19494,1876.376004542565,338.02796788659543,1065.087339048187,332.91538195484816,102.9693356038303,37.37598004910254,6.073858175576505,85.34030927532265,0.0,1967.7901719934641,2453.985111993464,0.0,157457.98284683467,159911.96795882814,1.7683577012133822,0.021505996765954095,0.08704181305335612,0.10854780981931023,159329.2039218335,582.7640369946275,33368.357932098996,80269.11917799154,26777.17548013615,107046.29465812769,15312.523611603725,3602.0277200030864,36418.071283391604,36418.07128339161,3546.949470851961,39965.020754243575,2368.6448027181414,2368.6448027181414,0.0,38786.71608610975,0.047866248972723166,0.049988959249086994,0.04248090809335079,0.9431255442287,55250.82308969925,0.0,100.0
2054Q4,2054-12-31,2054,4,2055,91208.82891985717,39144.756279956215,0.014829012608279513,0.01979116344579368,0.022859099804622085,508.6235875,1907.2167999368576,343.27698222646836,1081.626380923434,338.94154453639254,105.41552515102867,37.95636709953253,6.0767719957614785,86.76734482208643,0.0,2000.0609167547054,2508.6845042547056,0.0,159911.96795882814,162420.65246308286,1.7807558148323301,0.022305892687073718,0.08771347863756071,0.11001937132463444,161837.88842608823,582.7640369946275,33890.065642837704,81524.11106265595,27195.831350113855,108719.9424127698,15569.535655807236,3658.3447146734316,36837.29991473086,36837.29991473086,3602.0277200030864,40439.32763473394,2421.9171594326194,2421.9171594326194,0.0,39259.217074163476,0.04789375424156496,0.05002904891445405,0.042518358481359514,0.9462544544288773,57250.88400645396,2.9103830456733704e-11,100.0
2045Q1,2045-03-31,2045,1,2045,64756.51202054044,33723.099819437724,0.01623329428827147,0.020597325915870046,0.023076797027411944,328.847015,853.5240522079014,144.80982414041094,490.92840081309646,154.44128353369015,34.665251763658326,28.679291957045233,6.028693962709422,45.997226841836266,0.0,905.549973012447,1234.396988012447,0.0,88880.40510412892,90114.80209214137,1.3915944401631362,0.02031283061667629,0.05593568552458237,0.07624851614125866,89532.03805514674,582.7640369946275,18851.156445049815,45347.32354555161,15127.526657433147,60474.85020298476,8171.097946875413,2034.93346023674,20096.617370823933,20096.617370823937,2007.2995245525972,22103.916895376533,1188.3997611706109,1188.3997611706109,0.0,21285.017131994548,0.04453720597135483,0.040753638417896,0.05710932070470316,0.25746684713529494,905.549973012447,0.0,250.0
2045Q2,2045-06-30,2045,2,2045,65349.97257730514,33859.133743930186,0.01623329428827147,0.020597325915870046,0.02213343204113838,328.847015,997.0791238239187,264.62310859738676,507.62926600257816,158.66641840969882,37.08621900112266,29.074111813132436,6.028693962709422,44.84310834662591,0.0,1047.9509261332541,1376.7979411332542,0.0,90114.80209214137,91491.60003327462,1.4000250715491194,0.02012836437603664,0.06414392446109081,0.08427228883712745,90908.83599627999,582.7640369946275,19138.07422996004,46037.51746873203,15357.77016808317,61395.28763681521,8309.56863831845,2065.9054911862863,20237.370891527436,20237.370891527436,2034.93346023674,22272.304351764178,1331.9548327866282,1331.9548327866282,0.0,21569.325724314065,0.04512778344607676,0.04651626155985944,0.057254113622556266,0.28084473829326456,1953.5008991457012,0.0,250.0
2045Q3,2045-09-30,2045,3,2045,65948.87189878161,33995.71640886204,0.01623329428827036,0.020597325915870046,0.022133432041139267,328.847015,1025.8395404315486,268.6507170030641,525.7732569413625,163.24521776136172,38.65372402043574,29.516624705324077,6.028693962709422,45.60303758252516,0.0,1077.471271976783,1406.3182869767832,0.0,91491.60003327462,92897.91832025141,1.4086354420562526,0.019945573322601468,0.06535191526129436,0.08529748858389583,92315.15428325678,582.7640369946275,19431.187326320047,46742.61449844589,15592.985243177047,62335.59974162294,8450.820925370399,2097.5462899433937,20582.326001721158,20582.32600172116,2065.9054911862863,22648.23149290745,1360.715249394258,1360.715249394258,0.0,21943.04125111542,0.04572398871069822,0.04710689381691509,0.05719641482523684,0.3043598672362795,3030.9721711224843,1.4551915228366852e-11,250.0
2045Q4,2045-12-31,2045,4,2046,66553.2598284873,34132.8500277699,0.01623329428827236,0.020597325915870046,0.02213343204113838,341.5111875,1055.476302698395,272.7652920932177,544.1982617659974,167.86392724080184,40.680128980811574,29.96869261756625,6.044719973726774,46.37823225693079,0.0,1107.8992549290526,1449.4104424290526,0.0,92897.91832025141,94347.32876268047,1.417621450937498,0.020525587379497248,0.06658722699889932,0.08711281437839656,93764.56472568584,582.7640369946275,19733.415963501444,47469.63938070954,15835.515285242547,63305.15466595208,8595.823008535248,2130.1710876970446,21002.492874949712,21002.492874949712,2097.5462899433937,23100.039164893107,1403.032210172122,1403.032210172122,0.0,22405.525085121833,0.04634671844204284,0.04770394320827465,0.057191899224545595,0.32878386548104954,4138.871426051537,0.0,250.0
2046Q1,2046-03-31,2046,1,2046,67148.1831460386,34268.80739428492,0.01602817697257164,0.01989152606750877,0.02213343204113749,341.5111875,1086.6552615831326,277.00782658765155,563.0912949398677,173.01236987506744,43.108950765074226,30.43481941547153,6.044719973726774,47.174005868764496,0.0,1139.873987425624,1481.385174925624,0.0,94347.32876268047,95828.71393760608,1.4271229607090192,0.020343733605256743,0.06790200026389667,0.08824573386915342,95245.94990061145,582.7640369946275,20042.360892856428,48212.82061259078,16083.434964235164,64296.25557682595,8743.8125391525,2163.5208917765726,21450.788980043188,21450.78898004319,2130.1710876970446,23580.960067740234,1434.2111690568595,1434.2111690568595,0.0,22885.00014910005,0.04699810407781049,0.04832670950516647,0.057119053468160104,0.35414247996426296,5278.7454134771615,-1.4551915228366852e-11,250.0
2046Q2,2046-06-30,2046,2,2046,67748.42451644977,34405.30630378551,0.01602817697257164,0.01989152606750788,0.023159436985126236,341.5111875,1119.359790507819,281.34464103347216,582.3118944497877,178.35747910978023,46.4344711735208,30.911304741257776,6.044719973726774,50.1916194395759,0.0,1175.5961299211217,1517.1073174211217,0.0,95828.71393760608,97345.8212550272,1.4368721036662777,0.020163491029497153,0.06940950366370094,0.0895729946931981,96763.05721803257,582.7640369946275,20358.350739024376,48972.948715768754,16337.007992251654,65309.95670802041,8897.118594628058,2197.6311763597264,21652.014631959497,21652.014631959497,2163.5208917765726,23815.53552373607,1466.915697981546,1466.915697981546,0.0,23118.930329941042,0.047602118751039736,0.04907072553166269,0.05718161255533453,0.377778775148518,6454.341543398283,0.0,250.0
2046Q3,2046-09-30,2046,3,2046,68354.0314780933,34542.348913336136,0.016028176972572528,0.019891526067509657,0.023159436985126236,341.5111875,1151.8114952308465,285.7803484990547,601.8581680898485,183.74041739406036,49.03390581564347,31.398655432239597,6.044719973726774,51.07163363930351,0.0,1208.9278488438767,1550.4390363438768,0.0,97345.8212550272,98896.26029137109,1.4468241031703628,0.0199848453772299,0.07074507956308763,0.09072992494031754,98313.49625437646,582.7640369946275,20681.33104087933,49749.892681501035,16596.19066575918,66346.08334726021,9053.585803727732,2232.4960625091708,21974.034187767913,21974.03418776791,2197.6311763597264,24171.665364127635,1499.3674027045734,1499.3674027045734,0.0,23473.401590472484,0.04819393741865449,0.04967559298418039,0.057176706630559966,0.40094204990493904,7663.2693922421595,1.4551915228366852e-11,250.0
2046Q4,2046-12-31,2046,4,2047,68965.05199428966,34679.937388593244,0.01602817697257164,0.01989152606750877,0.023159436985126236,357.7490725,1184.8236270911837,290.3141844863436,621.6471293619949,189.27799980642112,51.6875259433236,31.896787493099772,6.052004524189207,51.969793632869155,0.0,1242.845425248242,1600.594497748242,0.0,98896.26029137109,100496.85478911932,1.4572142249300486,0.02074958618342646,0.0720855209592911,0.09283510714271756,99914.09075212468,582.7640369946275,21014.921909597033,50552.36085366219,16863.88802289021,67416.2488765524,9214.413634135293,2268.50633183996,23047.348288160792,23047.348288160792,2232.4960625091708,25279.844350669962,1548.6247041153729,1548.6247041153729,0.0,24595.972992276165,0.04895984530196642,0.050268652083973006,0.05754063416962897,0.43118786446463625,8906.114817490401,-1.4551915228366852e-11,250.0
2047Q1,2047-03-31,2047,1,2047,69574.80901325062,34816.54327558161,0.01584952735551126,0.019676561505418855,0.023159436985126236,357.7490725,1223.2548430151478,294.99696630596833,646.6029153566487,194.88759792561441,54.356079210752604,32.41128421616343,6.052004524189207,52.89298465771839,0.0,1282.1998321970555,1639.9489046970555,0.0,100496.85478911932,102136.80369381639,1.4680141439463281,0.020567735798275276,0.07371632637628132,0.0942840621745566,101554.03965682175,582.7640369946275,21356.79128676929,51374.74335853062,17138.228651891324,68512.97201042195,9378.866114936927,2305.4102446935826,23534.377002484114,23534.377002484114,2268.50633183996,25802.883334324073,1587.055920039337,1587.055920039337,0.0,25121.43292252345,0.04974586053569264,0.05103442629672736,0.05749862514696853,0.4621477064376096,10188.314649687456,1.4551915228366852e-11,250.0
2047Q2,2047-06-30,2047,2,2047,70189.95722110248,34953.68725951492,0.01584952735551126,0.019676561505418855,0.02235168965107781,357.7490725,1263.2914968053972,299.795957688024,672.2502875935468,200.56491313665788,57.74178951610853,32.93854887105957,6.052004524189207,51.97473625377499,0.0,1321.3182375833615,1679.0673100833615,0.0,102136.80369381639,103815.87100389974,1.4790701563882374,0.02038747915876737,0.07529956078594728,0.09568703994471466,103233.1069669051,582.7640369946275,21707.28500144756,52217.87210378971,17419.49007091957,69637.36217470928,9545.214658328787,2343.2451324194635,23831.16532946506,23831.16532946506,2305.4102446935826,26136.575574158644,1627.0925738295864,1627.0925738295864,0.0,25458.257903294645,0.05049880524345841,0.05174699774409946,0.057564630018209016,0.4918813355487554,11509.632887270818,-1.4551915228366852e-11,250.0
