quarter,reference_gross_issuance_billions,reference_scaled_gross_issuance_billions,required_gross_issuance_billions,stress_nominal_issuance_yield_proxy,reference_nominal_issuance_yield_proxy,nominal_issuance_yield_gap_basis_points,required_private_capacity_multiple,private_absorption_capacity_multiple_at_actual_yield,private_absorption_capacity_billions_at_actual_yield,private_absorption_shortfall_billions_at_actual_yield,required_yield_gap_basis_points_without_capacity_limit,required_short_yield_without_capacity_limit,finite_private_absorption_capacity_exceeded,maximum_private_absorption_capacity_multiple,scenario,capacity_scenario
2056Q2,39638.859620731244,39000.81669305447,56923.10364941026,0.04056769126402406,0.04062695957128773,-0.5926830726366711,1.4595361963163072,0.9997036584636817,38989.25913111798,17933.84451829228,919.0723926326143,0.12305723926326143,False,1.5,stress_no_interest_spending,central_capacity
2056Q3,40081.81580083555,39436.127459542724,57543.8762203535,0.040569674537674176,0.04062695957128773,-0.5728503361355358,1.4591665035921035,0.9997135748319322,39424.831960107185,18119.044260246315,918.333007184207,0.12298330071842069,False,1.5,stress_no_interest_spending,central_capacity
2026Q4,8124.492456923168,8124.492456923168,8133.667817227136,0.08961084380079488,0.03961084380079489,499.99999999999994,1.0011293456609895,1.5,12186.738685384753,0.0,1.1293456609895447,0.03289293456609895,False,2.0,stress_no_interest_spending,wide_capacity
2027Q1,8284.146419285647,8284.146419285647,8395.98166482866,0.08979045890790496,0.03979045890790496,500.0,1.0134999117449999,1.5,12426.219628928471,0.0,13.49991174499987,0.033989991174499884,False,2.0,stress_no_interest_spending,wide_capacity
2027Q2,8373.484953461873,8348.364498601486,8538.183850772419,0.08934740695796582,0.03992317782980599,494.2422912815983,1.0227373100686645,1.4942422912815982,12474.479296844236,0.0,22.737310068664527,0.03479373100686645,False,2.0,stress_no_interest_spending,wide_capacity
2027Q3,8516.680596164133,8479.91621306506,8733.724004166606,0.08890749459771581,0.0400238663854332,488.83628212282616,1.0299304597739425,1.488836282122826,12625.20692737286,0.0,29.930459773942488,0.035413045977394246,False,2.0,stress_no_interest_spending,wide_capacity
2027Q4,8440.809041328732,8400.723959560553,8712.526325839644,0.08854253963039145,0.04010739039372216,484.3514923666929,1.0371161304406675,1.484351492366693,12469.627146334342,0.0,37.116130440667526,0.03605161304406675,False,2.0,stress_no_interest_spending,wide_capacity
2028Q1,8628.104803492495,8586.27068549414,8955.752209827708,0.08823370446189928,0.040168615673608014,480.6508878829126,1.0430316650694205,1.4806508878829125,12713.269314079924,0.0,43.03166506942047,0.036563166506942045,False,2.0,stress_no_interest_spending,wide_capacity
2028Q2,8756.903789917611,8713.841795892584,9145.045659418345,0.08796743491059979,0.04022497513455849,477.42459776041295,1.0494849314029338,1.477424597760413,12874.044210244476,0.0,49.48493140293375,0.03713849314029327,False,2.0,stress_no_interest_spending,wide_capacity
2028Q3,8842.966909577362,8798.278069380902,9295.994695007645,0.08771560016763374,0.040269035867106,474.46564300527746,1.056569776688334,1.4744656430052774,12972.758730908941,0.0,56.56977668833396,0.0377869776688334,False,2.0,stress_no_interest_spending,wide_capacity
2028Q4,8729.680239674139,8683.648417173219,9252.081145215088,0.08747494635231237,0.040308230780718116,471.66715571594256,1.0654601269804647,1.4716671557159426,12779.440167338558,0.0,65.46012698046466,0.03862601269804646,False,2.0,stress_no_interest_spending,wide_capacity
2029Q1,8878.832550589164,8829.39057495428,9474.252885435099,0.08723822501516565,0.04033999278486253,468.9823223030312,1.0730358799972057,1.4689823223030312,12970.218671316832,0.0,73.03587999720574,0.039333587999720476,False,2.0,stress_no_interest_spending,wide_capacity
2029Q2,8985.569922374312,8959.19090770065,9645.117158664056,0.087586768879408,0.04037175478900701,472.1501409040099,1.0765611825922623,1.4721501409040099,13189.274157157435,0.0,76.5611825922623,0.03963611825922623,False,2.0,stress_no_interest_spending,wide_capacity
2029Q3,9064.268415352122,9045.701040211981,9797.258310734534,0.08789603915732004,0.040391218064748394,475.0482109257165,1.0830844693165915,1.4750482109257166,13342.845135933576,0.0,83.08446931659152,0.04024844693165905,False,2.0,stress_no_interest_spending,wide_capacity
2029Q4,9164.011109492114,9144.804252441318,9976.796909483135,0.08812471733647044,0.040413248431022154,477.1146890544829,1.09097982133622,1.4771146890544828,13507.92468980897,0.0,90.97982133622007,0.04100798213362201,False,2.0,stress_no_interest_spending,wide_capacity
2030Q1,9303.186767143214,9279.670993357748,10201.061328413674,0.08827337902581096,0.04042527879729586,478.481002285151,1.0992912718258485,1.4784810022851511,13719.817271136006,0.0,99.29127182584851,0.04179912718258475,False,2.0,stress_no_interest_spending,wide_capacity
2030Q2,9478.239316757223,9449.403001534502,10466.200395363008,0.08838753343077346,0.04044244334463427,479.450900861392,1.1076044056606948,1.479450900861392,13979.92778322256,0.0,107.60440566069485,0.04261044056606949,False,2.0,stress_no_interest_spending,wide_capacity
2030Q3,9600.820719356992,9566.831466624983,10684.200581186667,0.088479805593259,0.04045704080144034,480.2276479181867,1.1167961532990058,1.4802276479181868,14161.088439871995,0.0,116.79615329900584,0.043499615329900584,False,2.0,stress_no_interest_spending,wide_capacity
2030Q4,9430.367382177372,9392.617354108304,10614.597512486374,0.08855835463046526,0.04046677243931104,480.9158219115422,1.130100068203415,1.4809158219115424,13909.675648859917,0.0,130.10006820341502,0.0448100068203415,False,2.0,stress_no_interest_spending,wide_capacity
2031Q1,9650.493884227892,9607.684909535174,10938.707436995952,0.08863510052745413,0.04047907116771406,481.5602935974007,1.1385372792710762,1.4815602935974008,14234.364475362248,0.0,138.5372792710762,0.04564372792710762,False,2.0,stress_no_interest_spending,wide_capacity
2031Q2,9713.380788159237,9666.3043790232,11109.733919364888,0.08871144450210995,0.04049366862452013,482.17775877589827,1.1493258937173618,1.4821777587758982,14327.181360146258,0.0,149.32589371736182,0.046692589371736176,False,2.0,stress_no_interest_spending,wide_capacity
2031Q3,9899.909003530449,9848.034209204272,11407.908242479602,0.08875793493916442,0.040480564809729225,482.773701294352,1.1583944572224805,1.482773701294352,14602.406134855215,0.0,158.39445722248047,0.047519445722248047,False,2.0,stress_no_interest_spending,wide_capacity
2031Q4,9970.676639585217,9914.653664327328,11596.45745949734,0.0888124454680135,0.04047746099493831,483.34984473075195,1.1696280931346195,1.483349844730752,14706.899973539124,0.0,169.62809313461946,0.048572809313461945,False,2.0,stress_no_interest_spending,wide_capacity
2032Q1,10175.399471898725,10114.505426520413,11922.58015224996,0.08886761468457594,0.0404769242706797,483.9069041389624,1.1787605670751575,1.4839069041389623,15008.98443436464,0.0,178.76056707515752,0.04942605670751565,False,2.0,stress_no_interest_spending,wide_capacity
2032Q2,10250.319005742418,10185.356052943285,12125.557400878793,0.08892092977204098,0.04047638754642106,484.44542225619927,1.190489300310208,1.4844454222561994,15119.605166841131,0.0,190.48930031020794,0.05053893003102079,False,2.0,stress_no_interest_spending,wide_capacity
2032Q3,10419.791478923911,10350.198713949036,12427.064267533318,0.08897501321522024,0.04047841791269488,484.96595302525355,1.2006594859657407,1.4849659530252537,15369.692697260085,0.0,200.65948596574069,0.05150594859657407,False,2.0,stress_no_interest_spending,wide_capacity
2032Q4,11260.164439014272,11181.246435266701,13405.852763810632,0.08902992237366986,0.04048301536950094,485.4690700416892,1.1989587065648883,1.4854690700416893,16609.39574410258,0.0,198.95870656488833,0.05129587065648883,False,2.0,stress_no_interest_spending,wide_capacity
2033Q1,11523.632999621366,11439.197408631975,13823.322836025838,0.0890857147009513,0.04049017991683932,485.9553478411197,1.2084171941638853,1.4859553478411198,16998.136564366963,0.0,208.41719416388526,0.052211719416388525,False,2.0,stress_no_interest_spending,wide_capacity
2033Q2,11644.280768613871,11555.376949514506,14106.173195249987,0.08912987937650746,0.040487344464177705,486.42534912329756,1.2207453947093134,1.4864253491232975,17176.205216433405,0.0,220.74539470931342,0.053404539470931336,False,2.0,stress_no_interest_spending,wide_capacity
2033Q3,11870.367941399632,11776.207402538099,14501.51794899266,0.08918503805269536,0.04049707610204841,486.87961950646945,1.2314251484622443,1.4868796195064695,17509.802781915118,0.0,231.42514846224427,0.054452514846224424,False,2.0,stress_no_interest_spending,wide_capacity
2033Q4,11933.284849440597,11835.195760279665,14748.972787347817,0.08923610928034613,0.04050424064938679,487.3186863095934,1.246195930011326,1.4873186863095933,17602.70781039602,0.0,246.19593001132588,0.05589959300113259,False,2.0,stress_no_interest_spending,wide_capacity
2034Q1,12182.95240829557,12079.4280235993,15225.163616877937,0.08928827817303835,0.04051397228725748,487.7430588578087,1.2604209062823908,1.4877430588578089,17971.085197082357,0.0,260.4209062823908,0.057302090628238975,False,2.0,stress_no_interest_spending,wide_capacity
2034Q2,12312.459353874154,12204.53077443954,15552.206199525863,0.08933902684260993,0.04052370392512821,488.15322917481717,1.2742977576899146,1.4881532291748172,18162.211882545635,0.0,274.2977576899146,0.05866977576899146,False,2.0,stress_no_interest_spending,wide_capacity
2034Q3,12554.362725767787,12441.058808230482,15992.776568478786,0.08939096992187799,0.04053600265353124,488.5496726834675,1.2854835601209953,1.4885496726834675,18519.134016827255,0.0,285.4835601209953,0.059778356012099534,False,2.0,stress_no_interest_spending,wide_capacity
2034Q4,12409.099922392888,12293.998346811233,16054.06368808432,0.08943901917507806,0.04054573429140187,488.9328488367619,1.3058456032937695,1.488932848836762,18304.93798211209,0.0,305.84560329376956,0.061794560329376955,False,2.0,stress_no_interest_spending,wide_capacity
2035Q1,12690.674161201414,12569.888918775829,16546.929847096264,0.0894883531886085,0.0405580330198049,489.3032016880359,1.3163942779462332,1.489303201688036,18720.375811595808,0.0,316.3942779462332,0.06283942779462331,False,2.0,stress_no_interest_spending,wide_capacity
2035Q2,12772.684455889288,12648.131160273402,16847.98012863632,0.08953644779024951,0.040570331748208004,489.66116042041506,1.3320529266453414,1.489661160420415,18841.429741362488,0.0,332.05292664534136,0.06439529266453413,False,2.0,stress_no_interest_spending,wide_capacity
2035Q3,12921.881245772394,12792.952526963476,17221.59920105979,0.08957591155205943,0.04057519756714336,490.00713984916075,1.3461786217655491,1.4900071398491608,19061.590604926943,0.0,346.17862176554917,0.06579786217655492,False,2.0,stress_no_interest_spending,wide_capacity
2035Q4,12871.03352656279,12739.801212572882,17402.277699758688,0.08962165038592997,0.04058749629554639,490.3415409038358,1.3659771773035532,1.4903415409038359,18986.654969954427,0.0,365.97717730355316,0.06776771773035531,False,2.0,stress_no_interest_spending,wide_capacity
2036Q1,13139.400062566498,13002.658570540252,17908.046874275926,0.08965883722381784,0.04059236211448174,490.664751093361,1.3772604100248906,1.490664751093361,19382.604801606343,0.0,377.26041002489063,0.06888604100248907,False,2.0,stress_no_interest_spending,wide_capacity
2036Q2,13224.870168072699,13084.542298728014,18235.27428895681,0.08970494242894878,0.04060722793341702,490.97714495531756,1.3936501463050421,1.4909771449553175,19508.753519604583,0.0,393.65014630504214,0.07052501463050422,False,2.0,stress_no_interest_spending,wide_capacity
2036Q3,13387.263148802711,13242.574069440769,18650.125056643756,0.08974743511084239,0.04061952666182012,491.2790844902227,1.4083459121200406,1.4912790844902228,19748.373734569595,0.0,408.34591212004057,0.07198459121200405,False,2.0,stress_no_interest_spending,wide_capacity
2036Q4,13559.764254360367,13410.628747610574,19064.168198504343,0.0397840515294164,0.04062695957128773,-8.429080418713292,1.421571542788483,0.9915709195812867,13297.589479431455,5766.578719072888,421.57154278848293,0.07330715427884829,False,2.0,stress_no_interest_spending,wide_capacity
2037Q1,13811.078956972233,13656.635925607397,19355.29178158114,0.039812258411300996,0.04062695957128773,-8.147011599867332,1.4172810849623854,0.9918529884001327,13545.37515430631,5809.916627274832,417.2810849623853,0.07287810849623853,False,2.0,stress_no_interest_spending,wide_capacity
2037Q2,13984.05233419468,13825.186361821858,19716.470184339552,0.03983952135118064,0.04062695957128773,-7.874382201070867,1.4261269011741085,0.9921256177989292,13716.32156040784,6000.148623931713,426.1269011741084,0.07376269011741084,False,2.0,stress_no_interest_spending,wide_capacity
2037Q3,14166.382221630656,14003.008607384456,20085.460811185854,0.03986587194022681,0.04062695957128773,-7.610876310609194,1.4343675258896742,0.9923891236893908,13896.433440897257,6189.027370288597,434.36752588967414,0.07458675258896741,False,2.0,stress_no_interest_spending,wide_capacity
2037Q4,14132.072354423319,13966.745795054272,20236.523540753315,0.03989134071219579,0.04062695957128773,-7.356188590919369,1.4489075578306305,0.9926438114090806,13864.003778984423,6372.519761768892,448.9075578306305,0.07604075578306305,False,2.0,stress_no_interest_spending,wide_capacity
2038Q1,14406.759882805503,14235.90977964127,20695.516783173694,0.03991595717883195,0.04062695957128773,-7.110023924557785,1.4537544212854094,0.9928899760754422,14134.692120520174,6560.82466265352,453.7544212854094,0.07652544212854094,False,2.0,stress_no_interest_spending,wide_capacity
2038Q2,14624.963064759844,14449.259093181146,21098.161693082413,0.039939749864084925,0.04062695957128773,-6.872097072028044,1.4601552617351155,0.9931279029279719,14349.962382073922,6748.199311008491,460.1552617351154,0.07716552617351154,False,2.0,stress_no_interest_spending,wide_capacity
2038Q3,14748.52246179121,14569.125551151714,21405.494229080407,0.039962746337180645,0.04062695957128773,-6.642132341070847,1.4692367193848683,0.9933578676589292,14472.355491147287,6933.138737933119,469.2367193848683,0.07807367193848683,False,2.0,stress_no_interest_spending,wide_capacity
2038Q4,14942.841014571402,14758.91809134791,21783.10988993475,0.0399849732445846,0.04062695957128773,-6.41986326703127,1.4759286388820476,0.9935801367329687,14664.167855232143,7118.942034702606,475.92863888204755,0.07874286388820476,False,2.0,stress_no_interest_spending,wide_capacity
2039Q1,15202.225529257485,15012.98265527268,22221.403890826114,0.04000645634089449,0.04062695957128773,-6.2050323039324065,1.4801458445049076,0.9937949676960676,14919.826612918336,7301.577277907778,480.1458445049076,0.07916458445049077,False,2.0,stress_no_interest_spending,wide_capacity
2039Q2,15431.625146437247,15237.439758342825,22631.089585743575,0.04002722051869817,0.04062695957128773,-5.997390525895597,1.4852291424714292,0.9940026094741043,15146.054881497234,7485.034704246342,485.2291424714292,0.07967291424714293,False,2.0,stress_no_interest_spending,wide_capacity
2039Q3,15574.876214717351,15376.852750660555,22954.77488826413,0.040047289837431506,0.04062695957128773,-5.796697338562237,1.4928135984964834,0.9942033026614377,15287.717789245338,7667.057099018793,492.81359849648345,0.08043135984964835,False,2.0,stress_no_interest_spending,wide_capacity
2039Q4,16532.22490461453,16319.941446624294,24092.174606012057,0.04006668755126989,0.04062695957128773,-5.602720200178421,1.4762414855964703,0.9943972797998216,16228.505381015564,7863.669224996493,476.2414855964702,0.07877414855964703,False,2.0,stress_no_interest_spending,wide_capacity
2040Q1,16829.47159513695,16611.31672962224,24563.5910340948,0.040085436136085374,0.04062695957128773,-5.415234352023554,1.4787263065240106,0.9945847656479765,16521.362556635646,8042.2284774591535,478.7263065240106,0.07902263065240106,False,2.0,stress_no_interest_spending,wide_capacity
2040Q2,17109.027906892694,16885.23068773159,25015.509335408322,0.04010355731550132,0.04062695957128773,-5.234022557864121,1.4815023731706551,0.9947659774421359,16796.853009417264,8218.656325991058,481.5023731706551,0.07930023731706551,False,2.0,stress_no_interest_spending,wide_capacity
2040Q3,17352.363018254888,17123.40430669471,25427.10360300988,0.04012107208607426,0.04062695957128773,-5.058874852134701,1.484932735780156,0.9949411251478653,17036.779147264635,8390.324455745245,484.93273578015607,0.07964327357801561,False,2.0,stress_no_interest_spending,wide_capacity
2040Q4,17484.78279989821,17252.150189687498,25730.308640739426,0.04013800074163254,0.04062695957128773,-4.889588296551894,1.4914261908130015,0.9951104117034482,17167.794278029647,8562.514362709779,491.42619081300154,0.08029261908130016,False,2.0,stress_no_interest_spending,wide_capacity
2041Q1,17863.619439077793,17624.04658420823,26312.41751297292,0.04015436289680004,0.04062695957128773,-4.7259667448768665,1.4929838835395373,0.9952740332551231,17540.7559261411,8771.661586831819,492.98388353953726,0.08044838835395372,False,2.0,stress_no_interest_spending,wide_capacity
2041Q2,17985.405989877887,17742.351219272885,26601.917773976267,0.04017017750973197,0.04062695957128773,-4.567820615557563,1.4993456867813297,0.9954321793844424,17661.30734160503,8940.610432371239,499.3456867813297,0.08108456867813296,False,2.0,stress_no_interest_spending,wide_capacity
2041Q3,18310.23117700264,18060.967898335533,27084.171215773476,0.04018546290408952,0.04062695957128773,-4.414966671982129,1.4995968858495954,0.9955850333280178,17981.22932700064,9102.941888772835,499.59688584959537,0.08110968858495954,False,2.0,stress_no_interest_spending,wide_capacity
2041Q4,18258.38912920092,18008.078798843715,27185.942543925634,0.04020023679027853,0.04062695957128773,-4.267227810091992,1.5096525758023238,0.995732772189908,17931.23422418696,9254.708319738675,509.6525758023238,0.08211525758023237,False,2.0,stress_no_interest_spending,wide_capacity
2042Q1,18676.47871597755,18418.700009354463,27751.174590041548,0.04021451628597717,0.04062695957128773,-4.124432853105583,1.506684759290684,0.9958755671468944,18342.733317924383,9408.441272117165,506.68475929068404,0.08181847592906841,False,2.0,stress_no_interest_spending,wide_capacity
2042Q2,18789.157860749532,18528.135427196936,28010.13273149926,0.040228317935976164,0.04062695957128773,-3.9864163531156542,1.5117620896911173,0.9960135836468843,18454.274565137217,9555.858166362043,511.76208969111724,0.08232620896911172,False,2.0,stress_no_interest_spending,wide_capacity
2042Q3,19026.396784570476,18760.426144738612,28387.36209754456,0.04024165773135473,0.04062695957128773,-3.8530183993300273,1.5131512407305223,0.99614698160067,18688.14187762366,9699.220219920899,513.1512407305223,0.08246512407305223,False,2.0,stress_no_interest_spending,wide_capacity
2042Q4,18927.527897110635,18661.350651021516,28425.72499457197,0.0402545511280145,0.04062695957128773,-3.7240844327322833,1.5232404945467308,0.9962759155672677,18591.85420556829,9833.870789003682,523.2404945467308,0.08347404945467309,False,2.0,stress_no_interest_spending,wide_capacity
2043Q1,19316.550342194972,19043.33913580587,28946.0235234037,0.04026701306459291,0.04062695957128773,-3.5994650669481794,1.5200077736880977,0.9964005349330518,18974.79330182849,9971.23022157521,520.0077736880977,0.08315077736880977,False,2.0,stress_no_interest_spending,wide_capacity
2043Q2,19421.57088120734,19145.35535034059,29179.184158609667,0.04027905797977677,0.04062695957128773,-3.479015915109629,1.5240868411507744,0.9965209840848903,19078.748354376323,10100.435804233344,524.0868411507744,0.08355868411507744,False,2.0,stress_no_interest_spending,wide_capacity
2043Q3,19739.60728435984,19457.376593745503,29623.401797026643,0.04029069982903621,0.04062695957128773,-3.362597422515226,1.5224766635060643,0.9966374025774848,19391.949269362467,10231.452527664176,522.4766635060643,0.08339766635060643,False,2.0,stress_no_interest_spending,wide_capacity
2043Q4,19931.549945059734,19645.118926459876,29929.483740238804,0.0403019521007984,0.04062695957128773,-3.250074704893302,1.5235073838075364,0.9967499252951066,19581.270822362367,10348.212917876437,523.5073838075364,0.08350073838075364,False,2.0,stress_no_interest_spending,wide_capacity
2044Q1,20336.276345134727,20042.590412010093,30352.225240034146,0.040312827832079796,0.04062695957128773,-3.141317392079332,1.5143863450827306,0.9968586826079207,19979.630274166524,10372.594965867622,514.3863450827306,0.08258863450827306,False,2.0,stress_no_interest_spending,wide_capacity
2044Q2,20504.004267270087,20206.4941756281,30645.180182933367,0.04032333962359499,0.04062695957128773,-3.0361994769274174,1.516600550128869,0.9969638005230725,20145.14322858152,10500.036954351846,516.600550128869,0.08281005501288691,False,2.0,stress_no_interest_spending,wide_capacity
2044Q3,20869.883623822618,20565.685590920704,31135.250426046743,0.04033349965435976,0.04062695957128773,-2.93459916927967,1.5139417690890047,0.9970654008307204,20505.333547069924,10629.91687897682,513.9417690890047,0.08254417690890047,False,2.0,stress_no_interest_spending,wide_capacity
2044Q4,20837.253267251243,20532.200092615167,31228.7739034199,0.04034331969580531,0.04062695957128773,-2.836398754824179,1.5209657884958943,0.9971636012451758,20473.96258583867,10754.811317581229,520.9657884958942,0.08324657884958943,False,2.0,stress_no_interest_spending,wide_capacity
2045Q1,21272.471509966093,20959.73571420462,31785.641328100166,0.040352811125419934,0.04062695957128773,-2.741484458677959,1.5165096431325096,0.997258515541322,20902.27492448613,10883.366403614036,516.5096431325096,0.08280096431325096,False,2.0,stress_no_interest_spending,wide_capacity
2045Q2,21422.419077946404,21106.202748871616,32064.27412047829,0.040361984939934065,0.04062695957128773,-2.6497463135366495,1.519187250401663,0.9973502536864634,21050.276665945035,11013.997454533255,519.187250401663,0.08306872504016631,False,2.0,stress_no_interest_spending,wide_capacity
2045Q3,21748.160686840005,21425.88402310123,32516.971704903077,0.04037085176806386,0.04062695957128773,-2.5610780322386786,1.517649011347374,0.9974389219677613,21371.01066220837,11145.961042694707,517.6490113473739,0.08291490113473739,False,2.0,stress_no_interest_spending,wide_capacity
2045Q4,22158.322502204614,21828.73491364448,33054.857525476364,0.04037942188282829,0.04062695957128773,-2.475376884594413,1.5142818700324578,0.9975246231154056,21774.700567819305,11280.156957657058,514.2818700324578,0.08257818700324579,False,2.0,stress_no_interest_spending,wide_capacity
2046Q1,22580.472271925035,22243.39043577422,33603.933310155124,0.040387705213453855,0.04062695957128773,-2.3925435783387488,1.5107379159298329,0.9976074564216613,22190.17215482663,11413.761155328495,510.7379159298328,0.08222379159298328,False,2.0,stress_no_interest_spending,wide_capacity
2046Q2,22751.76221129264,22410.94007195404,33905.679199757295,0.040395711356880776,0.04062695957128773,-2.3124821440695387,1.5129074947725303,0.9976875178559305,22359.11517320583,11546.564026551463,512.9074947725303,0.08244074947725304,False,2.0,stress_no_interest_spending,wide_capacity
2046Q3,23039.56295007513,22693.271456405048,34322.969705887146,0.04040344958888408,0.04062695957128773,-2.235099824036482,1.5124734118579313,0.9977649001759635,22642.549729366026,11680.41997652112,512.4734118579313,0.08239734118579313,False,2.0,stress_no_interest_spending,wide_capacity
2046Q4,24090.76626386097,23727.50452611097,35504.94430134448,0.04041092887482238,0.04062695957128773,-2.160306964653497,1.496362344479716,0.9978396930353465,23676.245832829365,11828.698468515118,496.362344479716,0.0807862344479716,False,2.0,stress_no_interest_spending,wide_capacity
2047Q1,24535.007663168184,24163.895045788315,36085.89417539002,0.04041815788002689,0.04062695957128773,-2.0880169126084174,1.49338068664057,0.9979119830873916,24113.440424258213,11972.453751131809,493.38068664057005,0.080488068664057,False,2.0,stress_no_interest_spending,wide_capacity
2047Q2,24780.94686109749,24404.989438380333,36472.6648279658,0.04042514497984258,0.04062695957128773,-2.0181459144515133,1.4944757472669634,0.9979818540855485,24355.736608653035,12116.928219312762,494.4757472669634,0.08059757472669635,False,2.0,stress_no_interest_spending,wide_capacity
2047Q3,25122.117589232606,24739.882143156192,36952.082019803274,0.040431898269333445,0.04062695957128773,-1.9506130195428435,1.4936240118680335,0.9980493869804572,24691.6242069458,12260.457812857476,493.62401186803345,0.08051240118680335,False,2.0,stress_no_interest_spending,wide_capacity
2047Q4,25447.27617002741,25059.01450195437,37420.84778379503,0.04043842557266268,0.04062695957128773,-1.8853399862504838,1.4933088362623577,0.9981146600137495,25011.769739897805,12409.078043897222,493.3088362623576,0.08048088362623576,False,2.0,stress_no_interest_spending,wide_capacity
2048Q1,25877.390067631943,25481.506673847485,38034.86382989853,0.04044473445215901,0.04062695957128773,-1.822251191287219,1.492645796684188,0.9981777488087128,25435.072967955275,12599.790861943256,492.6457966841879,0.08041457966841879,False,2.0,stress_no_interest_spending,wide_capacity
2048Q2,26211.592937537644,25809.55976840972,38518.8503593352,0.040450832217079506,0.04062695957128773,-1.7612735420822339,1.4924257021416285,0.9982387264579178,25764.102073656828,12754.748285678372,492.42570214162845,0.08039257021416285,False,2.0,stress_no_interest_spending,wide_capacity
2048Q3,26522.929121338027,26115.106522416892,38977.675417243205,0.040456725932079184,0.04062695957128773,-1.70233639208546,1.4925336560961464,0.9982976636079145,26070.64982620059,12907.025591042613,492.5336560961464,0.08040336560961464,False,2.0,stress_no_interest_spending,wide_capacity
2048Q4,26657.666013552207,26246.7865083103,39258.274670564206,0.040462422425396945,0.04062695957128773,-1.645371458907849,1.4957364269387488,0.9983546285410921,26203.60079490148,13054.673875662727,495.73642693874876,0.08072364269387487,False,2.0,stress_no_interest_spending,wide_capacity
2049Q1,27130.72732273093,26711.586177514568,39873.54537844541,0.040467928296767736,0.04062695957128773,-1.59031274519994,1.492743452727281,0.9984096872548001,26669.10640157196,13204.438976873447,492.74345272728095,0.0804243452727281,False,2.0,stress_no_interest_spending,wide_capacity
2049Q2,27464.242103351102,27038.999222708244,40351.1741364806,0.0404732499250697,0.04062695957128773,-1.5370964621803234,1.4923323827234092,0.9984629035378196,26997.437672662123,13353.736463818477,492.3323827234092,0.08038323827234092,False,2.0,stress_no_interest_spending,wide_capacity
2049Q3,27714.325668519716,27284.28477782349,40749.88944165151,0.04047839347571546,0.04062695957128773,-1.4856609557226812,1.4935296920362298,0.9985143390442773,27243.74958122426,13506.13986042725,493.5296920362298,0.08050296920362297,False,2.0,stress_no_interest_spending,wide_capacity
2049Q4,27801.516571393306,27369.225105904963,40986.37168832634,0.040483364907796054,0.04062695957128773,-1.4359466349167516,1.4975349696503995,0.9985640533650832,27329.92435921386,13656.447329112481,497.53496965039943,0.08090349696503994,False,2.0,stress_no_interest_spending,wide_capacity
2050Q1,28253.181143009184,27812.985753322217,41588.31411162013,0.0404881699809857,0.04062695957128773,-1.3878959030202975,1.4952840547388002,0.9986121040969798,27774.38422434442,13813.92988727571,495.2840547388002,0.08067840547388001,False,2.0,stress_no_interest_spending,wide_capacity
2050Q2,28568.823077497796,28122.848959959494,42052.241426380766,0.04049281426221544,0.04062695957128773,-1.3414530907229079,1.495305169339477,0.9986585469092771,28085.123477302222,13967.117949078543,495.30516933947695,0.08068051693394769,False,2.0,stress_no_interest_spending,wide_capacity
2050Q3,28924.75631813501,28472.383461255,42560.71665638121,0.0404973031321235,0.04062695957128773,-1.296564391642316,1.4948069491371352,0.9987034356083577,28435.467182713954,14125.24947366726,494.8069491371352,0.08063069491371352,False,2.0,stress_no_interest_spending,wide_capacity
2050Q4,29220.565062234782,28762.74331364673,43001.19641729614,0.040501641791289705,0.04062695957128773,-1.253177799980243,1.4950311223232262,0.9987468222000198,28726.698482259537,14274.497935036601,495.0311223232262,0.08065311223232262,False,2.0,stress_no_interest_spending,wide_capacity
2051Q1,29829.388892129264,29361.21574586034,43649.24555715177,0.04050583526626129,0.04062695957128773,-1.2112430502644185,1.4866293662688648,0.9987887569497356,29325.652177340853,14323.593379810918,486.62936626886477,0.07981293662688647,False,2.0,stress_no_interest_spending,wide_capacity
2051Q2,30031.246080846355,29559.114204108217,44003.04240159496,0.040509888415376956,0.04062695957128773,-1.1707115591077373,1.4886455019507752,0.9988292884408922,29524.50900743248,14478.533394162481,488.64550195077516,0.08001455019507751,False,2.0,stress_no_interest_spending,wide_capacity
2051Q3,30529.59869392751,30048.85525942715,44650.66464916323,0.04051380593439603,0.04062695957128773,-1.1315363689169688,1.485935629283418,0.9988684636310831,30014.85388685679,14635.810762306439,485.935629283418,0.0797435629283418,False,2.0,stress_no_interest_spending,wide_capacity
2051Q4,30634.12883410618,30150.98604802366,44907.53224292514,0.04051759236193933,0.04062695957128773,-1.0936720934839883,1.4894216783291152,0.998906327906516,30118.010755991912,14789.521486933227,489.4216783291152,0.08009216783291152,False,2.0,stress_no_interest_spending,wide_capacity
2052Q1,31257.714250191086,30763.994827780116,45680.565448592766,0.04052125208474774,0.04062695957128773,-1.0570748653999233,1.4848710547611612,0.9989429251346,30731.474982088374,14949.090466504393,484.8710547611612,0.07963710547611612,False,2.0,stress_no_interest_spending,wide_capacity
2052Q2,31484.048866008587,30986.032282996737,46063.46294224926,0.04052478934276497,0.04062695957128773,-1.0217022852276187,1.4865879736246872,0.9989782977147724,30954.373783003062,15109.089159246196,486.5879736246872,0.07980879736246872,False,2.0,stress_no_interest_spending,wide_capacity
